Intercepto,Humidity3pm,Humidity9am,Cloud3pm,Cloud9am,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Pressure9am,Pressure3pm,MinTemp,Temp9am,Sunshine
-1.8205444581868047,0.995605536945579,0.1309939585676779,0.20520853048337062,-0.043409557422001734,0.13049977298971024,0.7186655274836112,-0.10556021919916557,-0.2161208396573721,0.7316374921627965,-1.1535267517232384,-0.09187741866694756,0.1883088273652231,-0.49953557309130164
-1.8099038210695446,0.9788737211111779,0.11064356540491424,0.19237783186775068,-0.05071041362198852,0.1598701982214682,0.7230378068833321,-0.11987097476076235,-0.20763106556766,0.7507493828181838,-1.1529875494095807,-0.08449641875153986,0.205439892154285,-0.527329290092846
-1.8024590071831843,0.9816319939636643,0.10526683426175726,0.19895254923578592,-0.054270700371198966,0.16126984102849515,0.6807962653806939,-0.08373621157998128,-0.19390825679079102,0.750775070189376,-1.1677543251323537,-0.029986637015169848,0.1290512650435609,-0.48681059995647563
-1.8161365128527618,0.9734210344797316,0.12303567611509304,0.19262427239355015,-0.05603681961747975,0.1641851222610544,0.6788755365316294,-0.09335323629008183,-0.17272446450063336,0.6919998378870788,-1.1117685950306277,-0.1087014414125752,0.19959407952958952,-0.5322149023914333
-1.822738751820903,0.9678304629205111,0.12888128487029604,0.21146300000307386,-0.05917948248133747,0.17830838401854612,0.6997243388708011,-0.10364662114899265,-0.1829274617433045,0.7461822049681216,-1.1714998668996197,-0.06287303181471016,0.15325490373105286,-0.5159523223364733
-1.8047294015099844,1.0104851700513724,0.11879438938694487,0.20949448004415713,-0.07734906235622932,0.16167317887049334,0.7113188813019415,-0.09288783036629572,-0.19677066314214103,0.8378891387490205,-1.2768632865157026,-0.06466305457369426,0.17289502280629104,-0.5282035370664443
-1.8144623507078694,0.9455578733595169,0.15905432272849776,0.18767710367429322,-0.04638583671312072,0.14374662726937798,0.6752877540238622,-0.08037110805460414,-0.21609408769109284,0.7214259641032716,-1.153116393835591,-0.1144856365522271,0.23151410974361217,-0.5420949736940835
-1.8016958094668896,0.9548974251728023,0.13691741138903515,0.18816855814957723,-0.05032335924795717,0.1709776160574139,0.6757035552993645,-0.08341435613997904,-0.17592105555802626,0.6658274175868869,-1.093848361294525,-0.10021948635621537,0.1993120693879797,-0.5411950034508829
-1.831975815348248,0.9975721792537103,0.11963739546243884,0.2092788838499983,-0.07154888524334584,0.16101571098306464,0.67471393237993,-0.08035415805653254,-0.19442390196119846,0.7946292441662509,-1.197062725527572,-0.019325582108888007,0.11365066374927325,-0.5063821080019953
-1.8175177649952237,0.9893631159585043,0.11531652828493152,0.19341535085502487,-0.05827030311277176,0.19277038177756786,0.6877211892029677,-0.08233164967192366,-0.22365504835266953,0.7362883123117265,-1.1544527055759024,-0.0726452168245895,0.1663961051440659,-0.5190937313075361
-1.8083618025335577,0.9974192976191522,0.12405874905425562,0.1946415565974155,-0.05817089330889534,0.15799958289156385,0.7009131197619978,-0.10193238033470038,-0.17319188468422558,0.7302231211259063,-1.1421947664923728,-0.07345213760484101,0.16777279721022328,-0.5072150981725204
-1.8183538440133815,0.9983042757449674,0.11933799777750914,0.22870619969393752,-0.1134638031852265,0.15735672816117272,0.6991968580319368,-0.10646964244230903,-0.19992087792739272,0.7787216111614087,-1.2074565736472902,-0.07950216787393674,0.1808250318025273,-0.5506348175006647
-1.8321492730864126,0.9815551664487423,0.13653602866355774,0.20000194200820656,-0.09466430255326969,0.14589403906706344,0.7179765951822668,-0.11743722362296045,-0.20690038659648408,0.6711253860412132,-1.091385614047122,-0.06398613543434009,0.19216200498045244,-0.5475260479692591
-1.824663222812846,0.9916769194896635,0.11927238815434565,0.2287739148414025,-0.08645599662881943,0.18104954820446434,0.7091277239721638,-0.09861619076267276,-0.20382231919618538,0.6842916698767445,-1.0974822476553427,-0.06269037537397026,0.17956039791763265,-0.503431793999827
-1.7982413060852773,0.9563272912697531,0.13377620076872743,0.20882818562394412,-0.053029190524400756,0.14330804128322608,0.6843536533365027,-0.08738790866826429,-0.19836108812603,0.6852580633176386,-1.110458422424846,-0.0855579264015586,0.1870935473935398,-0.5134807073359152
-1.8183037519725382,0.9971430058208329,0.1166873589440784,0.22965486124379883,-0.0915840914222368,0.15296025127975146,0.6813027614817568,-0.1132057023524991,-0.1824297126824606,0.6671365442965741,-1.0840286313991538,-0.027278863079612813,0.1341012353096483,-0.5034934469791124
-1.8222069578190303,1.0076767712283066,0.11741015716020814,0.2265905295521648,-0.03467105775246851,0.1575577319094777,0.6984667718670116,-0.12270053582124033,-0.1939156119693783,0.7360433392717137,-1.1457363317829325,-0.11716567371921392,0.2020865666415436,-0.4767216662294737
-1.8048529228898826,0.9545015474265376,0.1482869459976374,0.21029271673473596,-0.052714545901159274,0.15859545466262864,0.6692370503394788,-0.07444997543295427,-0.18848562471410873,0.8087977975564612,-1.2216252977080169,-0.05370293532183794,0.16092362646779895,-0.4910928572392624
-1.8197687015174715,0.9869304514334112,0.15161314459093456,0.2578648905689699,-0.04261293980697262,0.13992065989751626,0.6574240242007486,-0.08527141389361101,-0.20299680606414616,0.7645709771956798,-1.1879531941832975,-0.09997507197654971,0.19946515088746528,-0.43732682680759044
